date,sales,yhat,yhat_lower,yhat_upper
2016-02-12,698152.0698755,682368.0087447391,559607.5640473288,816602.2468558674
2016-02-13,859023.0269945,867194.6257523082,738906.2474349602,996833.283342587
2016-02-14,940214.498527,924429.7357859224,789120.293456726,1056265.7119056247
2016-02-15,746671.290005,708126.8911870421,583752.9518416928,839430.1052564571
2016-02-16,719111.88609,661330.0204572655,531436.7545903743,787811.4446748474
2016-02-17,723794.722013,685325.1921449573,561297.8766234344,815134.7683590904
2016-02-18,570072.678149,597642.6451971907,471636.48513628927,722242.6633237819
2016-02-19,672510.133621,674082.7204953395,550133.1656077002,800843.5571067139
2016-02-20,883790.2212395,862560.9215788636,735336.7250987353,987679.8878878548
2016-02-21,991384.2700283,923795.825113458,800270.6057652611,1054624.035745893
2016-02-22,698907.63622,711742.2928188895,589205.0547918332,839494.0691551868
2016-02-23,641329.0610941,669337.396140864,547001.5587968035,801310.1166356168
2016-02-24,675573.377814,697755.2576555094,575574.455190045,825307.2776531946
2016-02-25,557959.327812,614412.2676126896,486004.1040334893,740699.0969810531
2016-02-26,641922.8016649,694996.2210282038,557755.7446704975,817493.6678390519
2016-02-27,916704.068729,887314.5146205941,760862.3793620004,1018077.074939638
2016-02-28,994502.727301,951985.0384940744,826951.5791994252,1073031.7902761432
2016-02-29,726619.7578255,742872.1340144582,612665.2096315136,873895.6649371684
2016-03-01,897927.643296,702834.9564048148,579943.8464652383,834866.6536658441
2016-03-02,878452.364907,732984.3827274311,596955.6058602149,865052.2991574105
2016-03-03,671564.7523075,650689.8713990047,530640.8327892103,770729.3182791193
2016-03-04,747546.7958183,731609.7787393994,603975.6345177366,862307.9611411063
2016-03-05,1028620.677053,923540.2452499795,796694.4405867995,1054744.9371884274
2016-03-06,1078958.5091855,987106.2737701626,860380.6570624333,1118839.0559155606
2016-03-07,738126.524119,776197.3722409086,652467.0759429873,909017.8252258992
2016-03-08,642291.3448895,733715.1146778235,600426.882064145,857086.3443833421
2016-03-09,694645.8489091,760828.7893009877,641018.2479042948,905453.785638272
2016-03-10,572491.856825,674980.5804747116,542725.0247413581,802888.701127856
2016-03-11,664893.5129268001,751913.8414112888,635058.6883410962,879665.4689763039
2016-03-12,898101.109871,939519.631140026,809726.0812133505,1064739.2092848576
2016-03-13,954980.3301475,998525.2062609532,866394.0961371729,1130080.0858251296
2016-03-14,668066.393105,782926.9141004086,652751.3943196237,905110.627666337
2016-03-15,668186.702459,735734.9181857527,608734.5146782403,850994.9622213979
2016-03-16,739805.377693,758226.0035198029,616053.2060071096,888345.9389274935
2016-03-17,580452.5319757,667945.9858482236,539443.9067919235,789654.8672556385
2016-03-18,666756.8191527,740735.3563069197,617982.8872431644,861319.2117624037
2016-03-19,895038.512068,924573.404240308,785802.468639326,1056838.4231716674
2016-03-20,929605.582019,980264.5710148284,856246.838125318,1112317.4768031605
2016-03-21,690469.800941,761869.535130752,626743.1415313177,883380.9664356041
2016-03-22,622695.8369947,712448.5032991939,586701.6632253709,831719.1624056384
2016-03-23,714881.17408,733312.9876460612,613746.4299807665,857205.7008126935
2016-03-24,660489.8450025,642027.6142073087,517446.94518098,761880.7957018603
2016-03-25,633524.200062,714435.6028977928,589366.5407181471,841226.5529268207
2016-03-26,800133.5174955,898503.1583719024,778876.7484921203,1035828.7196849711
2016-03-27,833336.064862,955006.509320574,825370.4043623912,1082883.851082042
2016-03-28,661057.8656583,737964.0700032059,606320.2309172313,853855.4811231906
2016-03-29,621166.0630926,690381.1618218237,562723.9096742335,817124.6028013387
2016-03-30,660138.988943,713503.5291618112,595191.970372144,843304.1052534727
2016-03-31,617374.3379607,624821.1410582515,505939.2146274487,755754.8126824849
2016-04-01,872467.3200749999,700095.8592450516,574664.2982364976,830430.8621261312
2016-04-02,1150824.580929,887208.1481514699,760595.2615210168,1004137.37930703
2016-04-03,1266908.291001,946846.4981738008,817274.543300555,1076440.0751869234
2016-04-04,795237.1920634999,732941.9694049665,599130.239814592,863279.0684015106
2016-04-05,725750.101045,688415.2280396416,570841.5290557188,814651.7876296091
2016-04-06,744784.8430795,714432.2483324242,590149.5405441113,841255.45897892
2016-04-07,587939.720177,628410.1138815699,498700.6740518984,748656.8385304633
2016-04-08,689727.1961377,706046.448458975,578091.5786070401,833314.084609549
2016-04-09,927981.389244,895167.6089220822,770838.3633945548,1022966.8074576324
2016-04-10,1008876.737901,956419.2773692728,826340.0903655945,1084199.8952892732
2016-04-11,665348.963943,743701.8350413793,615981.7288617039,874223.943774914
2016-04-12,651657.0342615,699917.8759737306,573368.3730077624,816540.2771162011
2016-04-13,672611.48105,726228.0283059493,601562.4255264158,847457.6990435671
2016-04-14,546785.2089455,640056.5235482778,506137.97261987696,767270.975351595
2016-04-15,667606.299867,717120.0593021768,591573.0635171796,847918.6915394968
2016-04-16,862121.492036,905275.11273944,775746.8998604858,1033695.7767608076
2016-04-17,1271833.739255,965207.374889684,832732.5524963203,1109884.5702924484
2016-04-18,1345920.6048929,750865.7281699629,627859.9061632258,873040.5523039998
2016-04-19,1152089.208085,705208.1708333265,567833.7922851859,829067.6382518524
2016-04-20,1062426.2900389,729455.9061976518,604267.1747322803,853229.8505275396
2016-04-21,1001079.779168,641097.0896682006,510883.0209066473,761335.4924756319
2016-04-22,857059.24399,715913.8329066262,596154.9723813911,842832.2612577272
2016-04-23,1022143.1346499,901827.6758957407,768088.1349686477,1026617.2589321356
2016-04-24,1039369.932014,959587.2484198166,827052.0943769235,1080018.6322544597
2016-04-25,680000.753839,743200.5914520356,617453.0891640115,870123.4090176609
2016-04-26,704799.4182328,695679.5854736794,571524.6644056444,826597.745346012
2016-04-27,670288.098041,718292.7410554735,592018.0986510488,848745.882867841
2016-04-28,543339.849013,628567.8753878305,505661.68009660783,757976.6714909069
2016-04-29,708711.428894,702318.2972547951,570847.0358523646,822970.7353664732
2016-04-30,1067335.770093,887487.7263476849,755785.7715097399,1015314.4184493548
2016-05-01,1270121.20756,944837.6753498284,812558.6797605888,1069751.9529112815
2016-05-02,973985.670432,728379.7639890414,604197.0264017491,855852.5951095938
2016-05-03,792205.5501393,681120.4028514303,550855.2496535388,811086.8934741553
2016-05-04,798654.4540987,704314.0856153093,581090.1998561332,825537.5030799863
2016-05-05,648701.6029645,615466.7899872889,493253.4547035807,743716.5643980433
2016-05-06,761422.5161262,690363.0806127172,564941.200553571,820886.2717057811
2016-05-07,1071192.776983,876912.1058315377,746484.4428749656,996186.1282640786
2016-05-08,820824.6380683,935836.1790971772,797121.1441615691,1066407.756442894
2016-05-09,771767.6541339,721104.3742490248,596998.6255528012,846331.7206445558
2016-05-10,693010.486981,675678.531380576,541168.5474808696,805664.960759153
2016-05-11,727543.4630335,700767.8710936615,575531.8376325394,829341.119006311
2016-05-12,603394.2070997,613833.6780350117,477417.41342654655,735903.1711053178
2016-05-13,666833.8999414,690617.6102085621,564536.5548066908,829585.5307609937
2016-05-14,932869.5212631,878988.792864765,752207.2572410882,1000024.1894204956
2016-05-15,1070331.66738,939633.3592835864,821532.580488932,1064822.4656504833
2016-05-16,748112.686851,726488.8445175504,606595.5317306344,855576.0401148257
2016-05-17,661930.83884,682490.8115756353,551892.3085846656,815496.1357012389
2016-05-18,671232.9593407,708827.8968630004,573144.655290683,834639.1702482841
2016-05-19,581470.5602065,622946.7311728338,486702.6587141668,750755.3452180505
2016-05-20,706024.0579254,700580.2944837566,580381.2180856304,826028.2614384468
2016-05-21,910757.16309,889594.8711771156,760775.668384207,1016497.3609644092
2016-05-22,1030671.62292,950679.2814420738,830246.0626793499,1082296.3646949464
2016-05-23,695004.681298,737778.8133850195,619337.0745829635,869707.2693100962
2016-05-24,606377.2052165,693841.2579878551,575465.20451369,816264.7420516356
2016-05-25,637512.038734,720071.2597620947,591849.4981875225,845008.2841905684
2016-05-26,571968.623123,633934.4677706395,507278.93628617417,764444.9435574596
2016-05-27,852689.219312,711185.0750010536,586852.0750386895,824608.462231516
2016-05-28,816187.2200643,899711.9427660964,779617.854783459,1022881.6469671848
2016-05-29,959853.658039,960227.0149821992,833847.2151137161,1087461.0389185618
2016-05-30,752452.419172,746698.4748079223,616158.4920567499,864928.9105524683
2016-05-31,974327.9898907,702096.070353678,577297.6760023251,820339.8550123074
2016-06-01,811525.320315,727644.8440498592,606609.5002772589,851715.3543785696
2016-06-02,694535.9356793,640828.7678257823,512990.72702219547,765499.2250403641
2016-06-03,742363.085208,717417.8850235337,592986.438636435,844019.6759599661
2016-06-04,1011996.61607,905314.1637680474,778193.5930399745,1034979.753347752
2016-06-05,1123734.4361,965239.7698780708,843495.7363350826,1088028.3166688418
2016-06-06,729894.222866,751170.2094495618,619120.2036804885,879817.3197937168
2016-06-07,658714.653306,706079.7614500326,582055.0168895454,826385.8790915183
2016-06-08,696747.5498651,731195.4235353768,609398.801694927,850169.4245724537
2016-06-09,547139.6129411,644000.8581653063,515484.383963697,768673.4589207158
2016-06-10,637354.31962,720263.9215995314,598443.5636451896,840655.215551277
2016-06-11,845838.2061645,907882.9596328672,774481.4830329124,1035434.079987166
2016-06-12,947479.764963,967575.5556567344,847543.6373335856,1096446.6629955915
2016-06-13,685382.193062,753312.1578997106,637608.9696977398,885613.1726425759
2016-06-14,622267.7731045,708061.9830559852,585814.4861555396,837419.3478412477
2016-06-15,708327.6370845,733047.3974262917,606923.9957111723,861470.0090145001
2016-06-16,620526.243001,645748.2424308488,522526.0848383693,772533.57899208
2016-06-17,737897.438279,721929.6695345787,591941.0448201813,848729.2701010655
2016-06-18,972971.109711,909488.6542248965,784092.3258396682,1030697.8899547488
2016-06-19,837363.023871,969142.8642887702,837169.3983163396,1088917.3136421435
2016-06-20,735754.3648971,754864.3031848647,636268.4710678117,874013.2585504245
2016-06-21,679248.0220203,709625.1241845019,571483.8723094739,841252.7929649825
2016-06-22,677730.6512057,734651.8194704313,603754.549303944,847994.5447423605
2016-06-23,559653.337429,647429.2586250433,519629.6706403729,771280.825325784
2016-06-24,641812.675912,723728.1533636531,594226.8725287251,854041.0704813922
2016-06-25,860296.8349625,911451.133793356,791597.3045887904,1041098.8162456532
2016-06-26,954344.666933,971321.1303434576,846468.4110815423,1104665.7145411563
2016-06-27,684735.608995,757314.5036345518,629610.4924961006,884506.3655128016
2016-06-28,596948.934953,712406.3412078015,584769.6784632283,838400.0559294623
2016-06-29,632489.476942,737824.1494543252,616196.602272401,860256.5993332413
2016-06-30,554144.864923,651051.4393391754,523678.3380922087,777945.2306962044
2016-07-01,857027.5539605,727854.8059897817,604117.954237141,852323.0774474796
2016-07-02,1078485.141848,916129.7088271916,787170.0590692526,1045493.6171622328
2016-07-03,1126713.707945,976588.6650724618,850377.5433393978,1096447.8807352711
2016-07-04,850891.598845,763194.3141229438,638403.9138381988,895207.0955776182
2016-07-05,728011.558041,718904.7828077666,594311.1787345046,838115.9654516199
2016-07-06,752110.940641,744927.5862752529,619265.843876585,872017.6243975163
2016-07-07,591702.7820185,658723.564480132,529462.9261387464,782909.9890516942
2016-07-08,688563.400224,736034.4504424958,618288.0380741416,865934.0751846611
2016-07-09,868259.9708787,924729.26777763,801332.5244691824,1044730.1478312404
2016-07-10,932486.3001359,985493.2560115724,877064.0681247972,1114082.3275748098
2016-07-11,688436.1450485,772261.7620558874,654105.5150682407,895271.9633030144
2016-07-12,627039.780111,727966.5044407769,603607.6914495582,858470.32583533
2016-07-13,642494.4024465,753790.4180213246,616504.6349599113,879009.791429522
2016-07-14,535124.328126,667172.5492694253,545005.5816913933,791496.0660568754
2016-07-15,675032.4290353,743836.5665854494,615077.3765767815,874497.1637940616
2016-07-16,887192.885063,931638.050492581,803117.7763515156,1051981.321214876
2016-07-17,932586.6967328,991254.229805492,868824.6228253937,1106933.6803884082
2016-07-18,702619.751022,776618.5709695669,648012.2059017669,892899.8945095845
2016-07-19,633176.2922806,730667.5983776354,603617.4514097245,861079.6222275979
2016-07-20,686848.847004,754596.129190481,624765.4733395994,879486.9589057395
2016-07-21,578823.6890245,665862.365402173,534518.0668323188,786972.1455269124
2016-07-22,646633.655341,740216.4041644624,610811.8085105835,862414.5478087848
2016-07-23,822292.472006,925547.308562963,793812.3997610747,1052619.528520838
2016-07-24,847867.677942,982572.4074145088,861042.6512208101,1098792.395987158
2016-07-25,697383.602092,765271.2329225857,636479.0903214966,893003.8832942207
2016-07-26,622771.923903,716631.483641215,592268.4491807456,849073.266255042
2016-07-27,651121.9849837,737903.2113873492,614064.4603379387,864810.612143316
2016-07-28,533256.2493581,646602.7038443373,527675.8339555332,772178.5486127741
2016-07-29,669585.8378729,718539.639930764,592882.7942832831,843636.9763293846
2016-07-30,910213.871959,901662.706436436,770700.0051852239,1025670.7289390058
2016-07-31,997916.9572141,956747.3762571556,827978.5419174368,1084050.733871052
2016-08-01,895580.405053,737828.2995701971,597544.7729303775,868479.8837344584
2016-08-02,777592.8388893,687943.7387306174,568038.9762233837,819248.1914921558
2016-08-03,779844.8100532,708388.2896492219,576623.4989841249,837032.5792255295
2016-08-04,622883.098161,616715.4050130269,492145.8016244521,747733.7366501674
2016-08-05,704092.7391311,688763.3382185879,570114.7926316933,817911.2641039569
2016-08-06,858903.2119025,872499.7351821616,754764.9163424594,992690.0758974684
2016-08-07,904321.436838,928708.6086783712,797933.5079201519,1053500.526138969
2016-08-08,715195.5388238,711422.175366157,578455.8787257192,834278.4623937835
2016-08-09,635538.981035,663665.0086744449,545229.4607977308,793560.8949502095
2016-08-10,658457.436112,686706.7653862493,559928.8775158888,816317.71637954
2016-08-11,596729.279945,598065.0085286085,476881.9038673748,727002.0955576253
2016-08-12,745662.5051491,673531.7443912651,539913.8364323698,811399.0903038866
2016-08-13,714905.9190669,861018.8914193715,730198.7788713857,984566.4808199567
2016-08-14,761826.1289779,921246.397895052,797554.7108306393,1049216.6750151797
2016-08-15,720032.299881,708175.4629132798,583556.5252409767,834271.3899566204
2016-08-16,718671.651353,664754.2807982313,538801.1711827947,800087.46262666
2016-08-17,725945.703034,692172.5272803453,558632.5281362997,824375.5026998268
2016-08-18,577350.5209386,607866.0650061915,480820.17620851175,736543.7056156081
2016-08-19,678767.115815,687545.4369165669,554403.1305967038,816659.1110064539
2016-08-20,828986.33584,879043.3129992948,756852.540113348,1007901.2822103548
2016-08-21,901870.149939,943004.5536567904,817290.1188754474,1059435.7470064166
2016-08-22,714866.233843,733321.290579299,613599.4408073943,871079.866144507
2016-08-23,660819.9779755,692880.3932780277,562162.2423865129,815972.6061327632
2016-08-24,674613.0479498,722819.4907600727,599058.9031195436,844674.1713188847
2016-08-25,554421.529139,640532.9816800774,519545.0598773396,773154.0879194953
2016-08-26,646698.272887,721701.5632141798,594188.4161591184,839734.737892344
2016-08-27,791047.534486,914140.4130074072,791636.6515095789,1035665.2701177197
2016-08-28,858802.419759,978489.6644056316,848224.3772020879,1109246.5668627275
2016-08-29,671845.736816,768649.5617238729,640697.0840745242,900281.1292925806
2016-08-30,624711.335056,727527.6589829483,604915.3656811794,853043.5851421007
2016-08-31,731430.1240452,756294.2365327677,623265.9330996503,888534.8713534453
2016-09-01,718105.570925,672387.3834624034,544781.5782759234,800037.5830586293
2016-09-02,837129.587642,751541.2999239971,625665.0251007383,883581.0028710307
2016-09-03,1057581.210918,941632.9863377948,807685.537280192,1073242.9787662132
2016-09-04,1109985.857533,1003371.0001625848,878652.4340958742,1125093.1931947093
2016-09-05,813763.2950235,790728.7142713146,671432.996249611,918833.4186029342
2016-09-06,751583.025072,746689.4931034422,624510.354685501,876417.9708050045
2016-09-07,738543.916999,772500.0177734657,644452.3113845607,897490.83228929
2016-09-08,595849.2986095,685673.2671941498,557595.3723801508,802854.5718090681
2016-09-09,658969.026968,762014.7691856324,635494.0583868936,882245.0852568537
2016-09-10,915938.559049,949467.3473557296,825488.5954552739,1074866.1246815578
2016-09-11,1017369.2242663,1008798.1004904424,878295.0266580851,1135494.285135482
2016-09-12,678776.4591265,794162.0334112634,662948.8851776567,923003.5890180136
2016-09-13,603427.946974,748450.1347185499,619519.8762856099,870049.9748943845
2016-09-14,624262.071976,772937.50376856,638971.3410718902,895195.2488157924
2016-09-15,568324.812986,685153.7308713399,565076.1383062726,808112.7751323443
2016-09-16,691912.601466,760908.8314184718,636984.1987519191,890454.682235467
2016-09-17,899219.297508,948138.036580078,819468.1275251072,1070772.219359088
2016-09-18,1018662.657394,1007589.1769269366,889721.0503713555,1145503.649247434
2016-09-19,681159.341976,793255.1336448846,675911.4708739155,918752.302664963
2016-09-20,650980.3219717001,748118.7977933018,622686.8896484138,877376.2965940647
2016-09-21,666928.400013,773406.7759110081,649290.1890396945,899053.7695734752
2016-09-22,533276.332017,686593.3385637914,561269.7441673051,806352.5947755812
2016-09-23,663685.9846653,763428.1980357374,629128.6242383391,887717.6754769577
2016-09-24,861830.389997,951783.2964500774,829723.7331577722,1071879.655523724
2016-09-25,952352.5509251,1012342.2810790832,881259.0535815237,1142801.448121877
2016-09-26,664217.4402937,799035.078651722,670515.5011755157,927953.6348027108
2016-09-27,587908.3278165,754784.9448669269,628191.1236295692,879965.6611674475
2016-09-28,631761.1750463,780764.1636163689,644028.0667436674,906785.5187010124
2016-09-29,520744.9210333,694399.8311328047,560802.1622439402,829880.3863917172
2016-09-30,703198.490806,771403.2540811445,653913.9763303874,901432.2424860214
2016-10-01,1175033.65823,959618.0916934644,828804.2382539016,1079004.029465319
2016-10-02,1256480.1709663,1019710.8750429008,893072.8799040643,1138396.2784836146
2016-10-03,833060.55889,805606.2805611228,675876.2533104735,934918.0623760356
2016-10-04,724113.096039,760234.509320882,626839.1827423702,882774.4164227423
2016-10-05,749712.3000211,784786.9328149908,663397.0445387998,911954.6619358464
2016-10-06,581429.340158,696721.4380821562,573915.8767502448,811866.0474229084
2016-10-07,797612.239327,771791.0104375007,643801.5223069986,897666.5490820683
2016-10-08,932551.706831,957890.7046176252,836177.0777524152,1081558.963517574
2016-10-09,1088251.479908,1015746.6691175412,892920.0773653148,1139500.9459474671
2016-10-10,725312.8469015,799349.6426586896,680411.6423578333,928261.7199665064
2016-10-11,625271.993952,751700.3251719397,626423.1991730412,878252.8917680993
2016-10-12,665126.077693,774062.8425226015,646184.438744722,895802.1049372876
2016-10-13,558859.8909975,683967.8022743055,554714.056183314,813492.196230035
2016-10-14,667954.207226,757238.5473535648,621959.1414459848,886135.466972018
2016-10-15,890613.591114,941835.8291426776,814133.351983207,1073713.2215115689
2016-10-16,1104504.6882152,998544.6355866302,877351.6498984823,1124313.2804252352
2016-10-17,710456.4240015,781405.6620075617,651794.4671109195,909925.1880047804
2016-10-18,630638.592023,733458.8916822842,606541.8985928091,863631.8922634901
2016-10-19,647823.468973,755995.5639812457,626420.2251410624,890389.5644185625
2016-10-20,583001.280078,666560.0780746252,536038.3183383984,796377.1493573867
2016-10-21,669453.5420583,740975.4802411973,623481.228982394,865662.1144453507
2016-10-22,843626.415914,927187.786647166,801633.6693795273,1056871.782186951
2016-10-23,1022953.689959,985952.8955995038,860749.5683018146,1110647.1261391204
2016-10-24,668507.6451983,771268.5827687028,640276.713379426,903027.2516100166
2016-10-25,610590.8979547,726119.0392503429,594475.093815192,846617.4858233384
2016-10-26,633413.8905697,751728.2101147282,615217.3166362196,870657.8329859201
2016-10-27,544361.4798829,665563.4487303423,533394.9471646025,801735.1674099952
2016-10-28,638838.252231,743363.0903723747,620347.6031904963,878067.2477958128
2016-10-29,841074.6969995,932983.1417738876,810970.7022925656,1055615.1694616072
2016-10-30,954838.191008,995086.7761754636,858807.8382466069,1123707.9891965608
2016-10-31,654923.5029715,783579.0554142569,654394.2412419656,909007.8933676544
2016-11-01,811832.445984,741354.2614299612,611420.5642251492,876893.8726003519
2016-11-02,969033.618953,769552.0139775239,641739.3093562033,895042.1623840893
2016-11-03,793811.6841115,685563.6078857437,556564.4090776802,813623.4549250512
2016-11-04,858468.216477,765062.0926893788,642857.984332237,886003.5581837455
2016-11-05,887751.298669,955851.214221432,835528.7331313158,1095423.7485680983
2016-11-06,1140367.104134,1018556.8365451994,886960.4890938811,1144947.2054961731
2016-11-07,849451.0429045,807063.2026014721,679360.4854247485,921704.111618234
2016-11-08,767439.628434,764261.362762246,625801.063055975,893289.7624961634
2016-11-09,790276.839009,791305.9065282369,672606.5316270207,909977.9553477564
2016-11-10,588241.7590247,705621.4021792627,574842.7039322039,837214.4672552799
2016-11-11,713396.4541223,782932.0527094534,658072.5005509172,913839.4681800698
2016-11-12,929802.771943,971109.6878141484,853465.1987193807,1104845.924562615
2016-11-13,1188982.232398,1030863.7253936136,891388.060104032,1161890.5654183596
2016-11-14,735723.172977,816175.4907305579,694273.6679486395,943796.001725261
2016-11-15,691801.6290437999,770044.2664586845,638085.578727193,903612.3728993608
2016-11-16,830431.7415873,793741.26553748,670385.7806019781,923076.486693554
2016-11-17,615228.2560159,704813.00074992,575510.0186867546,837976.6817161503
2016-11-18,738265.552222,779107.6377143761,657452.8962620537,903667.3951443732
2016-11-19,935656.0010137,964619.5377563678,834939.513110939,1087512.011287768
2016-11-20,1125178.987911,1022175.7163052424,888456.2541382728,1160602.0088406473
2016-11-21,773762.280859,805866.7003497442,672046.581882822,928231.8942657188
2016-11-22,690281.251004,758789.2539736747,637571.7881185445,892273.9257810287
2016-11-23,753685.041456,782297.2580328573,668426.1548059352,917230.3262545844
2016-11-24,595457.3062203,694002.306628111,566471.7216686598,821203.0122145171
2016-11-25,737819.484836,769797.6892794801,641349.1850358845,890991.0365580202
2016-11-26,908066.823384,957701.0375023208,831092.1733136689,1089708.6058240102
2016-11-27,1056721.5920875,1018539.4221260193,892607.5479710205,1142374.9465735927
2016-11-28,752583.7680527,806379.4320649857,678576.9574528028,937387.5053555698
2016-11-29,645760.5082353,764269.735783134,629767.9442717079,894767.9047041996
2016-11-30,767361.704324,793492.4277162589,660124.1905256831,915398.4122920588
2016-12-01,843603.315088,711564.7218139321,586066.3580610089,839739.2149962012
2016-12-02,853454.930795,794264.6437765573,660937.196688596,920106.0468084638
2016-12-03,1113440.567059,989475.966734603,860385.820028342,1114510.1385590478
2016-12-04,1276195.0362097,1057876.1268912563,931090.2710773149,1178158.9751787633
2016-12-05,896824.938971,853369.5852770386,718953.7206800567,977200.1512082808
2016-12-06,932546.385931,818834.0591675928,693945.4738959459,938514.2328430972
2016-12-07,867653.7351403,855375.8364858931,735067.6080884837,985706.4771072996
2016-12-08,674077.382905,780335.6374871677,654427.4203165007,906310.3563475524
2016-12-09,774941.923982,869318.5709790346,757646.6901547624,990190.198366985
2016-12-10,920050.745917,1070043.3217936847,948024.88931998,1192995.5067549758
2016-12-11,1119324.243986,1143034.1971111656,1017906.9338791424,1271741.082651444
2016-12-12,844251.703802,942058.3908850348,805711.9379834268,1066794.35621667
2016-12-13,747161.615593,909875.7878384924,771376.5948792835,1043140.1669165014
2016-12-14,829763.2190675,947497.425894955,811182.5057927532,1070768.325215854
2016-12-15,747641.1828753001,872193.9970153678,741771.1353568397,1004820.443498424
2016-12-16,918899.786306,959527.861806402,830706.8462873664,1090613.2103327718
2016-12-17,1071655.6282493,1157203.6571677069,1026231.4936434895,1287127.2994728016
2016-12-18,1260471.90859,1225761.0831424964,1097253.4627758556,1341975.5566790265
2016-12-19,1028242.8227987,1019012.2040150156,889010.630173788,1143035.917702399
2016-12-20,1080402.388032,979790.5788482068,850834.1981474708,1109164.4499909948
2016-12-21,1181307.3270735,1009208.3522721946,890589.7439298651,1134880.3838831517
2016-12-22,1135849.391084,924662.7153996323,792810.1619873666,1046566.8100986456
2016-12-23,1282145.5171351,1001865.259426581,877371.5208276557,1119530.585471016
2016-12-24,1246837.8430543,1188689.364470912,1065469.0306941366,1317277.4280423815
2016-12-26,1032770.748898,1027383.3754780452,898814.23047305,1153606.1327286912
2016-12-27,842475.490118,976298.8170889224,844917.8361602568,1104133.7076669007
2016-12-28,951533.7138481,993924.1758367145,858568.5562174096,1116979.2667968546
2016-12-29,894108.236835,897861.2233611867,771325.7092856591,1022643.3685335212
2016-12-30,1163643.0379923,964019.7125916237,835512.8567463064,1090968.1590820046
2016-12-31,1109012.812049,1140460.3460723811,1010356.9944107088,1269298.8521892903
2017-01-01,12082.500997,,,
2017-01-02,1402306.370834,961039.722814344,838527.9050704413,1088240.9832763846
2017-01-03,1104377.0798245,902509.0439398634,773133.3562748478,1035392.4171764036
2017-01-04,990093.463742,913912.8673677868,790142.5830312461,1043424.6310405476
2017-01-05,777620.9540695,812932.5845643211,686865.3851471199,933100.0905263312
2017-01-06,839600.237989,875529.0678098069,756895.1161201857,1004226.780010999
2017-01-07,1103806.298949,1049784.8428179102,925272.8282828886,1173674.871049672
2017-01-08,1192543.750978,1096588.9427954934,972775.0314916292,1223778.1001577454
2017-01-09,793724.8969065,870066.9692132956,742096.1699648034,1005495.0617976662
2017-01-10,742635.5692609,813323.8470652145,692496.2856850252,943859.6219824512
2017-01-11,770742.690065,827695.555980039,696248.3717942773,946643.7927763532
2017-01-12,629635.794004,730751.3717382522,605450.8958948487,856950.3271859441
2017-01-13,768898.9443882,798320.2364493308,679297.558759453,923617.5681875468
2017-01-14,1021050.536226,978336.4642461316,842607.5006993576,1105164.3605595422
2017-01-15,1175725.165838,1031528.4778460108,903800.4530334276,1164476.4544970165
2017-01-16,824488.666175,811852.9991017418,681074.4751165102,934006.5472986682
2017-01-17,750836.542952,762242.0735867787,634791.409860828,882746.3442015069
2017-01-18,782656.0246723,783859.1001360619,655718.7435324321,906861.8891822177
2017-01-19,606949.7448793,694105.2896457734,565254.9802818472,824878.3271030991
2017-01-20,725703.6910875,768650.0642631778,640082.3427221009,894672.7654804823
2017-01-21,1072721.724905,955280.5026150708,824750.3742041931,1080680.956583709
2017-01-22,1148214.358454,1014593.4337665892,881422.7982720108,1140604.3644404162
2017-01-23,798133.612125,800432.5212985973,669931.0750196654,930303.1211921388
2017-01-24,721275.774781,755637.6488536311,629696.0644324064,876533.8463433774
2017-01-25,744342.5929227,781302.7240598651,640557.4081356023,910648.7470170328
2017-01-26,576515.5369877,694783.2872021035,572444.4439078188,827299.1813853496
2017-01-27,722113.958837,771727.4147005681,645596.7928608396,893238.5225476894
2017-01-28,977850.40585,959925.019312114,829314.0701003596,1088778.5973403612
2017-01-29,1075166.993043,1019999.1632280868,895711.4844549526,1145590.890492374
2017-01-30,698123.768037,805841.7556959405,683797.0988537238,938997.778044453
2017-01-31,778222.285925,760360.9924670657,631517.8900810316,891037.8729645819
2017-02-01,961777.382874,784736.7143219226,663656.9837370137,914522.1037156665
2017-02-02,748882.732615,696425.143968806,562053.0952361374,816677.6946050725
2017-02-03,834667.1519293,771186.5748164004,644336.2315391218,884101.7940902432
2017-02-04,1132788.541413,956931.205123044,830979.5150522402,1082568.842314241
2017-02-05,1151987.631095,1014406.8309033056,891685.1471943529,1150487.4434798872
2017-02-06,786672.394181,797630.8693218656,672461.8103441842,923945.2150237312
2017-02-07,739431.213302,749634.1701756149,628077.2678022091,874586.5042874035
2017-02-08,783605.377185,771712.8904857863,645975.9324718791,895919.5410908385
2017-02-09,624387.487899,681429.9840978207,563517.7802621422,804986.330626665
2017-02-10,752207.2398545,754639.9648041208,629457.9468567017,879768.0479524437
2017-02-11,944924.65301,939332.2116674744,820424.6868008459,1068341.577729878
2017-02-12,1074820.900014,996316.5933479698,859374.2976500113,1116635.8622680174
2017-02-13,794314.4320675,779653.9332322413,644995.6482245944,912888.7182419084
2017-02-14,642613.187069,732398.8084826795,609136.7316704688,863067.3185655153
2017-02-15,745780.355084,755850.97817854,633379.5274700347,877118.8356955324
2017-02-16,645968.2570671,667556.9968806203,545954.42247109,792630.1159445584
2017-02-17,758855.71279,743335.6609022459,605929.345339647,873500.5766012478
2017-02-18,1063394.844003,931122.5295621456,788122.0509328399,1053742.620496748
