date,yhat,yhat_lower,yhat_upper
2016-09-29,694399.8311328047,560802.1622439402,829880.3863917172
2016-09-30,771403.2540811445,653913.9763303874,901432.2424860214
2016-10-01,959618.0916934644,828804.2382539016,1079004.029465319
2016-10-02,1019710.8750429007,893072.8799040643,1138396.2784836146
2016-10-03,805606.2805611228,675876.2533104735,934918.0623760355
2016-10-04,760234.509320882,626839.1827423702,882774.4164227423
2016-10-05,784786.9328149908,663397.0445387998,911954.6619358463
2016-10-06,696721.4380821562,573915.8767502448,811866.0474229084
2016-10-07,771791.0104375007,643801.5223069986,897666.5490820683
2016-10-08,957890.7046176253,836177.0777524152,1081558.9635175741
2016-10-09,1015746.6691175413,892920.0773653148,1139500.9459474673
2016-10-10,799349.6426586896,680411.6423578333,928261.7199665064
2016-10-11,751700.3251719397,626423.1991730412,878252.8917680993
2016-10-12,774062.8425226015,646184.438744722,895802.1049372876
2016-10-13,683967.8022743055,554714.056183314,813492.196230035
2016-10-14,757238.5473535648,621959.1414459848,886135.466972018
2016-10-15,941835.8291426775,814133.351983207,1073713.2215115689
2016-10-16,998544.6355866302,877351.6498984823,1124313.2804252352
2016-10-17,781405.6620075617,651794.4671109195,909925.1880047803
2016-10-18,733458.8916822842,606541.8985928091,863631.8922634901
2016-10-19,755995.5639812457,626420.2251410624,890389.5644185625
2016-10-20,666560.0780746252,536038.3183383984,796377.1493573867
2016-10-21,740975.4802411973,623481.228982394,865662.1144453507
2016-10-22,927187.7866471659,801633.6693795273,1056871.782186951
2016-10-23,985952.8955995038,860749.5683018146,1110647.1261391204
2016-10-24,771268.5827687028,640276.713379426,903027.2516100166
2016-10-25,726119.0392503429,594475.093815192,846617.4858233384
2016-10-26,751728.2101147282,615217.3166362196,870657.8329859201
2016-10-27,665563.4487303423,533394.9471646025,801735.1674099952
2016-10-28,743363.0903723747,620347.6031904963,878067.2477958128
2016-10-29,932983.1417738877,810970.7022925656,1055615.1694616072
2016-10-30,995086.7761754637,858807.8382466069,1123707.9891965608
2016-10-31,783579.0554142569,654394.2412419656,909007.8933676545
2016-11-01,741354.2614299612,611420.5642251492,876893.8726003519
2016-11-02,769552.0139775239,641739.3093562033,895042.1623840893
2016-11-03,685563.6078857437,556564.4090776802,813623.4549250512
2016-11-04,765062.0926893788,642857.984332237,886003.5581837455
2016-11-05,955851.214221432,835528.7331313158,1095423.7485680985
2016-11-06,1018556.8365451994,886960.4890938811,1144947.2054961731
2016-11-07,807063.2026014721,679360.4854247485,921704.1116182341
2016-11-08,764261.362762246,625801.063055975,893289.7624961634
2016-11-09,791305.9065282369,672606.5316270207,909977.9553477564
2016-11-10,705621.4021792627,574842.7039322039,837214.4672552799
2016-11-11,782932.0527094534,658072.5005509172,913839.4681800698
2016-11-12,971109.6878141485,853465.1987193807,1104845.924562615
2016-11-13,1030863.7253936136,891388.060104032,1161890.5654183596
2016-11-14,816175.4907305579,694273.6679486395,943796.001725261
2016-11-15,770044.2664586845,638085.578727193,903612.3728993607
2016-11-16,793741.26553748,670385.7806019781,923076.486693554
2016-11-17,704813.00074992,575510.0186867546,837976.6817161503
2016-11-18,779107.6377143761,657452.8962620537,903667.3951443731
2016-11-19,964619.5377563678,834939.513110939,1087512.011287768
2016-11-20,1022175.7163052423,888456.2541382728,1160602.0088406473
2016-11-21,805866.7003497442,672046.581882822,928231.8942657189
2016-11-22,758789.2539736747,637571.7881185445,892273.9257810287
2016-11-23,782297.2580328573,668426.1548059352,917230.3262545845
2016-11-24,694002.306628111,566471.7216686598,821203.0122145171
2016-11-25,769797.6892794801,641349.1850358845,890991.0365580202
2016-11-26,957701.0375023207,831092.1733136689,1089708.6058240102
2016-11-27,1018539.4221260193,892607.5479710205,1142374.9465735927
2016-11-28,806379.4320649857,678576.9574528028,937387.5053555698
2016-11-29,764269.735783134,629767.9442717079,894767.9047041996
2016-11-30,793492.4277162589,660124.1905256831,915398.4122920588
2016-12-01,711564.7218139321,586066.3580610089,839739.2149962012
2016-12-02,794264.6437765573,660937.196688596,920106.0468084638
2016-12-03,989475.966734603,860385.820028342,1114510.1385590478
2016-12-04,1057876.1268912565,931090.2710773149,1178158.9751787633
2016-12-05,853369.5852770386,718953.7206800567,977200.1512082809
2016-12-06,818834.0591675928,693945.4738959459,938514.2328430973
2016-12-07,855375.8364858931,735067.6080884837,985706.4771072997
2016-12-08,780335.6374871677,654427.4203165007,906310.3563475523
2016-12-09,869318.5709790346,757646.6901547624,990190.198366985
2016-12-10,1070043.3217936847,948024.8893199799,1192995.5067549758
2016-12-11,1143034.1971111656,1017906.9338791423,1271741.082651444
2016-12-12,942058.3908850348,805711.9379834268,1066794.35621667
2016-12-13,909875.7878384924,771376.5948792835,1043140.1669165014
2016-12-14,947497.425894955,811182.5057927532,1070768.325215854
2016-12-15,872193.9970153678,741771.1353568397,1004820.443498424
2016-12-16,959527.8618064021,830706.8462873664,1090613.2103327718
2016-12-17,1157203.6571677069,1026231.4936434897,1287127.2994728016
2016-12-18,1225761.0831424964,1097253.4627758556,1341975.5566790265
2016-12-19,1019012.2040150155,889010.630173788,1143035.917702399
2016-12-20,979790.5788482069,850834.1981474708,1109164.4499909948
2016-12-21,1009208.3522721946,890589.7439298651,1134880.3838831515
2016-12-22,924662.7153996323,792810.1619873666,1046566.8100986456
2016-12-23,1001865.259426581,877371.5208276557,1119530.5854710161
2016-12-24,1188689.364470912,1065469.0306941366,1317277.4280423815
2016-12-26,1027383.3754780451,898814.23047305,1153606.1327286912
2016-12-27,976298.8170889225,844917.8361602568,1104133.7076669007
2016-12-28,993924.1758367143,858568.5562174096,1116979.2667968546
2016-12-29,897861.2233611867,771325.7092856591,1022643.3685335213
2016-12-30,964019.7125916237,835512.8567463064,1090968.1590820046
2016-12-31,1140460.3460723811,1010356.9944107088,1269298.8521892903
2017-01-02,961039.7228143441,838527.9050704413,1088240.9832763846
2017-01-03,902509.0439398634,773133.3562748478,1035392.4171764035
2017-01-04,913912.8673677867,790142.5830312461,1043424.6310405477
2017-01-05,812932.5845643211,686865.3851471199,933100.0905263311
2017-01-06,875529.0678098069,756895.1161201857,1004226.780010999
2017-01-07,1049784.8428179102,925272.8282828886,1173674.8710496721
2017-01-08,1096588.9427954934,972775.0314916292,1223778.1001577454
2017-01-09,870066.9692132956,742096.1699648034,1005495.0617976662
2017-01-10,813323.8470652145,692496.2856850252,943859.6219824511
2017-01-11,827695.555980039,696248.3717942773,946643.7927763532
2017-01-12,730751.3717382522,605450.8958948487,856950.3271859441
2017-01-13,798320.2364493308,679297.558759453,923617.5681875468
2017-01-14,978336.4642461317,842607.5006993576,1105164.3605595422
2017-01-15,1031528.4778460109,903800.4530334277,1164476.4544970163
2017-01-16,811852.9991017418,681074.4751165102,934006.5472986682
2017-01-17,762242.0735867787,634791.409860828,882746.3442015069
2017-01-18,783859.1001360619,655718.7435324321,906861.8891822175
2017-01-19,694105.2896457734,565254.9802818472,824878.3271030991
2017-01-20,768650.0642631778,640082.3427221009,894672.7654804823
2017-01-21,955280.5026150709,824750.3742041931,1080680.956583709
2017-01-22,1014593.4337665892,881422.7982720108,1140604.3644404162
2017-01-23,800432.5212985973,669931.0750196654,930303.1211921388
2017-01-24,755637.6488536311,629696.0644324064,876533.8463433774
2017-01-25,781302.7240598651,640557.4081356023,910648.7470170327
2017-01-26,694783.2872021035,572444.4439078188,827299.1813853496
2017-01-27,771727.4147005681,645596.7928608396,893238.5225476894
2017-01-28,959925.019312114,829314.0701003596,1088778.5973403612
2017-01-29,1019999.1632280869,895711.4844549526,1145590.890492374
2017-01-30,805841.7556959405,683797.0988537238,938997.778044453
2017-01-31,760360.9924670657,631517.8900810316,891037.8729645819
2017-02-01,784736.7143219226,663656.9837370137,914522.1037156665
2017-02-02,696425.143968806,562053.0952361374,816677.6946050725
2017-02-03,771186.5748164004,644336.2315391218,884101.7940902432
2017-02-04,956931.2051230441,830979.5150522402,1082568.842314241
2017-02-05,1014406.8309033056,891685.1471943529,1150487.4434798872
2017-02-06,797630.8693218656,672461.8103441842,923945.2150237311
2017-02-07,749634.1701756149,628077.2678022091,874586.5042874035
2017-02-08,771712.8904857863,645975.9324718791,895919.5410908385
2017-02-09,681429.9840978207,563517.7802621422,804986.330626665
2017-02-10,754639.9648041208,629457.9468567017,879768.0479524437
2017-02-11,939332.2116674745,820424.6868008459,1068341.577729878
2017-02-12,996316.5933479698,859374.2976500113,1116635.8622680174
2017-02-13,779653.9332322413,644995.6482245944,912888.7182419085
2017-02-14,732398.8084826795,609136.7316704688,863067.3185655153
2017-02-15,755850.97817854,633379.5274700347,877118.8356955324
2017-02-16,667556.9968806203,545954.42247109,792630.1159445584
2017-02-17,743335.6609022459,605929.345339647,873500.5766012478
2017-02-18,931122.5295621455,788122.0509328399,1053742.620496748
2017-02-19,991657.257563683,862808.2225875104,1115289.099671145
2017-02-20,778916.2066617197,642620.3666379151,902730.5780090765
2017-02-21,735857.7647519995,618875.7113447423,868187.6401667108
2017-02-22,763676.5931415134,635366.3140540626,875101.0698821483
2017-02-23,679808.2766664986,558521.693801726,796124.963191427
2017-02-24,759957.9373297152,627764.4567002018,889883.0557743674
2017-02-25,951947.9646523201,822269.2040459586,1080891.836298066
2017-02-26,1016408.5097914425,879016.4510154808,1137615.9072687875
2017-02-27,807213.1249440254,691111.7540148001,929450.689186216
2017-02-28,767226.8943518683,643741.0188592232,896698.8961974351
2017-03-01,797563.202835317,672265.2480005544,921744.4494763222
2017-03-02,715590.5506834398,595642.8192215585,838865.2003944857
2017-03-03,796962.9204056317,675344.8068541394,913303.0102896165
2017-03-04,989468.8054463526,856388.3750216746,1116978.1128545536
2017-03-05,1053722.51791499,924958.1425634739,1187880.328512381
2017-03-06,843600.1406071453,717741.0256746494,968114.1656958299
2017-03-07,801987.4674117595,682964.1067019633,936052.5044768073
2017-03-08,830036.0897019317,700443.89382873,960638.3867299972
2017-03-09,745169.062588088,615682.0012980615,866043.7746171764
2017-03-10,823109.694107482,687456.9626288419,954638.5561293496
2017-03-11,1011728.6162913565,889696.8986022588,1135203.7347107672
2017-03-12,1071732.8138112791,948613.5958041835,1189821.8849836197
2017-03-13,857099.0421180609,729107.3543057716,986162.9409663429
2017-03-14,810819.0518931828,691875.5503445211,940654.9932071678
2017-03-15,834152.8540603445,707392.41289905,962008.9264661662
2017-03-16,744631.5376784876,614698.7036796755,877912.2695731309
2017-03-17,818083.2617752132,694893.6938026699,942956.3861101244
2017-03-18,1002477.6554783287,874671.7669241589,1127029.4591879998
2017-03-19,1058612.3728861823,919413.6202335311,1195355.2119544896
2017-03-20,840544.2988218472,715335.9076812427,965722.2906825423
2017-03-21,791332.8782566565,665331.3312059353,924302.7987871988
2017-03-22,812291.8499998531,679524.99427863,935637.6341352583
2017-03-23,720990.9325063353,597695.8238869136,856479.3155958835
2017-03-24,793281.106811288,664954.9951692848,917394.4551574416
2017-03-25,977138.7428033573,851076.1281543726,1104696.250940346
2017-03-26,1033352.3149288166,906736.9197511162,1154527.9211770564
2017-03-27,815954.1911358649,682498.0723686067,940485.1318925278
2017-03-28,767964.9440476145,644263.3215804559,901934.7286570845
2017-03-29,790646.4306077155,655661.3202385949,914745.618842153
2017-03-30,701505.144243164,578339.0541289479,831645.9974136184
2017-03-31,776319.4327194651,649909.3768469605,898874.8269574809
2017-04-01,962985.7696183254,840057.0851405715,1095647.1485899207
2017-04-02,1022207.7625662045,905846.8390274813,1146659.3157218096
2017-04-03,807930.316203171,689305.8297413705,937400.7134603944
2017-04-04,763086.3321578295,647293.8828372478,887711.5347512037
2017-04-05,788852.1264674522,653925.8288074394,909845.3031415438
2017-04-06,702653.0055103052,574120.9434353665,829335.4543092735
2017-04-07,780192.5351291102,659991.5826274684,905205.3791185974
2017-04-08,969300.6384649249,835661.4906179773,1087655.9413753971
2017-04-09,1030624.1606277738,898132.1590846502,1152737.5134952187
2017-04-10,818062.2817521066,696280.7585056359,941138.3854007527
2017-04-11,774514.1336301178,665119.3887727852,901151.1372123671
2017-04-12,801134.7832840328,671026.6065426205,932462.9558283805
2017-04-13,715341.0176643571,596289.2571234546,846294.8884331415
2017-04-14,792840.4675090943,668601.2277450776,927381.6164129511
2017-04-15,981479.2190979468,854734.3354102499,1113480.2983483912
2017-04-16,1041931.5745399055,922581.9897001078,1168776.4037651797
2017-04-17,828134.3730817564,694631.2255319236,943692.3456829011
2017-04-18,783033.2669113767,654905.0177227799,896767.6378785477
2017-04-19,807837.1591953236,673907.3987717819,926803.5674950525
2017-04-20,720022.2875532259,595651.2000601446,845765.1420148757
2017-04-21,795359.5431816075,662709.9909232315,920619.4249019678
2017-04-22,981760.2280810277,854283.8488358624,1114286.542262472
2017-04-23,1039963.9647172419,915677.6895088949,1164245.025207617
2017-04-24,823971.2227069302,705348.6980302667,958485.6141921958
2017-04-25,776787.9050463066,661475.4188673549,908641.4358143898
2017-04-26,799678.246253314,673862.0375009504,925436.8425104201
2017-04-27,710167.5446713686,588275.209602377,831143.9648146055
2017-04-28,784068.3515857257,662497.1024373111,904752.6632967604
2017-04-29,969325.3446956336,840309.5417578786,1090157.682776196
2017-04-30,1026702.6174407644,895110.5160561146,1150523.9871801136
2017-05-01,810215.8577556318,689408.9901813166,930771.3871113939
2017-05-02,762876.8595119639,626782.1523918777,879692.4371297449
2017-05-03,785946.6117292189,667257.8156640448,915524.8669419776
2017-05-04,696938.4729375098,575049.0107194326,821715.3159329665
2017-05-05,771645.0315415057,644055.1591486711,896844.1446705258
2017-05-06,957983.8518657308,823033.6127281006,1091546.100062909
2017-05-07,1016685.8044565883,884725.3006013997,1150146.8946779396
2017-05-08,801728.4173734471,686464.9640875285,919467.5192686841
2017-05-09,756081.6522133633,630384.6283954665,882245.8264335599
2017-05-10,780962.3090241973,655434.2049657698,905805.2119496178
2017-05-11,693838.526469686,568694.2498841285,826077.0905308384
2017-05-12,770457.9382163692,643622.746378979,902753.7960102868
2017-05-13,958694.6476933347,828115.0969338474,1084835.7975866536
2017-05-14,1019238.6857081186,893011.1579297978,1148548.7988871702
2017-05-15,806030.3579351762,683060.434904686,934668.3712771514
2017-05-16,762006.8614867036,630547.3996570442,897810.9118345758
2017-05-17,788357.3559618376,659232.5384890164,912655.5782873299
2017-05-18,702527.9427579371,587935.4082172026,824461.4034130148
2017-05-19,780250.1074281314,649537.1878098397,911768.4971074335
2017-05-20,969387.7874137992,840924.9632994906,1108720.099528396
2017-05-21,1030626.735979809,899781.9384882933,1167955.81295511
2017-05-22,817908.6014539388,695991.2978543947,939204.3657019115
2017-05-23,774177.1182534973,647378.264207552,894280.8204458547
2017-05-24,800632.6167822473,674827.4827039258,924744.0683208433
2017-05-25,714736.3312596026,590820.5987573622,834964.4953939895
2017-05-26,792238.0881519375,668129.5043039605,913273.9528415701
2017-05-27,981022.5670253895,854510.1293924556,1110482.1868645628
2017-05-28,1041797.834687734,916320.6280502011,1170305.4839325687
2017-05-29,828528.6012942408,700589.2937708934,956149.7142046249
2017-05-30,784181.6229725144,644166.9867347376,905661.4373198118
2017-05-31,809979.4837469177,681688.1864103563,941278.406658484
2017-06-01,723404.2582959855,597790.4024342457,855395.7083040456
2017-06-02,800224.6567779012,670106.1025396894,931513.905446193
2017-06-03,988341.8576774762,854648.5459238217,1113695.5951287523
2017-06-04,1048477.7388586404,915134.759788771,1181455.1443594142
2017-06-05,834607.9597958295,704966.4659797547,958456.212103362
2017-06-06,789707.3188262875,663359.7323192225,920372.4210678136
2017-06-07,815003.6126126747,685082.3151477836,944352.7401730609
2017-06-08,727981.4892148308,603737.2160658258,852277.3177294352
2017-06-09,804409.8818417445,679396.5895524927,930092.3115320374
2017-06-10,992188.2116104098,863699.6319848453,1116677.1139582074
2017-06-11,1052035.0492085058,918815.2276929391,1179946.9680172945
2017-06-12,837921.6662412488,704364.3078620601,954179.0850075744
2017-06-13,792817.8769590653,659003.7301741315,917645.0081987253
2017-06-14,817946.3742830483,697689.8917015746,939234.7810329758
2017-06-15,730787.0291127631,606923.1767747239,849982.8745310932
2017-06-16,807104.7192166032,677176.5419013088,935375.1673827134
2017-06-17,994795.8577630142,872556.1876792625,1116236.4796781207
2017-06-18,1054577.296272223,920780.9596822944,1181606.6916487128
2017-06-19,840420.0214306123,723448.702378621,967311.5323881989
2017-06-20,795295.0392903042,660698.4363601827,909434.5854937366
2017-06-21,820427.6481063177,691626.5437032107,949995.377056191
2017-06-22,733301.5707027258,607158.8430305498,861325.2156688815
2017-06-23,809686.5191362468,686970.7570322806,934852.7030603185
2017-06-24,997484.372502545,863095.004655933,1119231.8721064345
2017-06-25,1057417.6573940187,924446.291415354,1175247.883705198
2017-06-26,843462.7686006663,722284.8694794355,974387.625652385
2017-06-27,798595.3444708171,670010.1735155925,919795.0452188093
2017-06-28,824044.0210679242,696934.6308598431,951047.7891787328
2017-06-29,737294.0600287624,626887.5112425126,865315.4593057088
2017-06-30,814114.4471308435,683008.2883489062,943641.4022002585
2017-07-01,1002403.6659563672,871307.4543049193,1122074.123256883
2017-07-02,1062877.8580980406,942725.1710813132,1196229.4000417946
2017-07-03,849503.8269331055,720539.8207350037,971902.4085286589
2017-07-04,805244.3155486258,674806.7549310545,935082.258652225
2017-07-05,831311.7951269393,706683.8510315308,970332.8579453375
2017-07-06,745172.2663247711,622984.5334539708,870015.2068969604
2017-07-07,822572.673307972,686635.8938078264,945403.1921783539
2017-07-08,1011387.1322682576,886258.0366432362,1135526.211701697
2017-07-09,1072305.67798697,940542.9066156615,1201245.9464628405
2017-07-10,859267.9724313265,738568.8157357755,996410.6794949706
2017-07-11,815209.3879921434,682743.4137957391,938870.5379589977
2017-07-12,841315.6792834565,717227.9329733872,974760.8842108633
2017-07-13,755027.7198325853,617281.3603522573,879478.9100789981
2017-07-14,832069.8740941291,706620.6355908582,951760.716340113
2017-07-15,1020297.1752478653,885464.4278365895,1147701.4396050002
2017-07-16,1080384.9798421226,949219.0700515452,1205082.4081975992
2017-07-17,866263.5106849595,739591.4174591495,994093.8257802163
2017-07-18,820864.6690040076,690330.7444926535,947846.5315015193
2017-07-19,845377.3003091451,727099.1622715262,980389.8030226448
2017-07-20,757252.3639098706,618817.4192335033,890227.0943116583
2017-07-21,832231.5542581934,708110.7400090934,957183.5360035853
2017-07-22,1018194.5272539064,892862.3939353175,1146248.8040475885
2017-07-23,1075848.3909371386,946599.5621347827,1201384.3674864091
2017-07-24,859161.8665578947,738077.2687866554,982810.0874980306
2017-07-25,811111.5022326024,678114.7056190257,940978.8177934824
2017-07-26,832936.1316025994,711033.2035289345,959477.5787277971
2017-07-27,742141.0421301841,603129.7758152684,862535.2669329261
2017-07-28,814525.4223958987,685413.8569372768,946343.2534673921
2017-07-29,998028.2687260329,870964.9429857557,1126572.0900632434
2017-07-30,1053416.4431283823,913853.0183792026,1176653.3851233528
2017-07-31,834717.3255739037,707653.3725510057,954655.5011818383
2017-08-01,784963.4834085578,664131.476040989,903924.5727530555
2017-08-02,805445.5932082314,678132.0576968434,936687.0827002738
2017-08-03,713715.1237774852,596899.2209618612,848242.2597920609
2017-08-04,785610.3935134544,651857.3291931214,911112.527497242
2017-08-05,969101.2248430109,849508.8362914984,1095355.7621329662
2017-08-06,1024975.9272720325,905184.390878377,1150066.399392021
2017-08-07,807273.087604245,673090.3841403087,929142.3457091454
2017-08-08,759025.6204031794,624086.6904680381,879613.2176121545
2017-08-09,781513.3380862076,655702.541513795,921407.7292302804
2017-08-10,692265.5663365975,573674.8370884281,818298.416047035
2017-08-11,767087.4272875872,625733.7948818555,894466.9772189844
2017-08-12,953905.0142482603,837900.5489751471,1074295.6336592813
2017-08-13,1013453.1821766964,891700.8435297551,1144643.7376715986
2017-08-14,799708.4167844659,670520.0013377044,930285.2408083058
2017-08-15,755634.2116107724,636202.6144815356,879421.6536393686
2017-08-16,782435.1812271125,660361.7699653096,915002.552205738
2017-08-17,697561.3982456776,580085.660300972,830317.2657709018
2017-08-18,776736.5328488469,644990.063162366,908467.984458285
2017-08-19,967804.9702425391,840734.623649024,1095962.113148616
2017-08-20,1031421.5786176579,910540.366170758,1158944.1159507697
2017-08-21,821486.5370377195,695011.8477368788,947675.6644279162
2017-08-22,780892.5988254369,650520.5661873653,910374.0317683407
2017-08-23,810780.9660509084,683453.303379375,926891.0970151285
2017-08-24,728547.2130487474,597345.4297157725,853106.3770084603
2017-08-25,809870.792143728,689269.9705090215,932599.6587719558
2017-08-26,1002563.2571062793,875039.7914395179,1124646.3340259928
2017-08-27,1067258.8438748424,943865.3812194671,1196202.881846512
2017-08-28,857849.7928231116,727995.7872726285,979031.180166549
2017-08-29,817233.7717271547,691936.6578184735,952962.4299184701
2017-08-30,846569.5679199744,720808.6524075486,972882.5840618536
2017-08-31,763282.4900805145,634365.9625673569,897286.6133138022
2017-09-01,843093.0250038852,711543.1740799376,969983.1555321665
2017-09-02,1033863.9064832123,915983.2944710145,1162075.14306878
2017-09-03,1096289.2663294491,967130.063837904,1220946.5043626388
2017-09-04,884328.2904237439,756331.0537533223,1009633.9814707797
2017-09-05,840950.7846413753,721709.7984572449,968239.2099961491
2017-09-06,867390.8706540649,739179.8219556739,990784.6998728883
2017-09-07,781150.3079551264,651667.3232330307,902214.2965762253
2017-09-08,858025.0461767237,735733.3953508653,980634.2532473061
2017-09-09,1045950.2246493527,924290.2121555234,1167630.6430093325
2017-09-10,1105687.348486919,990483.0996852543,1232728.3086242352
2017-09-11,891256.1209796859,766881.6935235313,1020620.381881937
2017-09-12,845678.3900320157,719004.0082040952,964728.478899004
2017-09-13,870230.4759467603,748988.6690351581,987905.7818756228
2017-09-14,782445.4171776943,651436.1949000056,904854.2190029739
2017-09-15,858138.7701334059,734812.6646973437,982099.0339021889
2017-09-16,1045253.2027322879,921413.1603420611,1171244.2230740003
2017-09-17,1104545.6237301764,970483.9794246971,1231006.4980851612
2017-09-18,890019.3298531566,770129.9620008018,1016597.6256480226
2017-09-19,844668.6201346419,725161.6332047507,975231.4538922246
2017-09-20,869732.1259120781,735685.6501102871,995086.2013298433
2017-09-21,782696.3642894246,656786.2560838755,915248.6751997265
2017-09-22,859323.1130834927,727757.7699760819,985337.3806223266
2017-09-23,1047495.8007128221,916747.9365487546,1173482.6292415806
2017-09-24,1107908.5999015279,984970.5319410799,1231826.0518898228
2017-09-25,894500.6487326968,768852.335711935,1017644.7910297636
2017-09-26,850202.7862289272,711233.9754806869,974498.6853695306
2017-09-27,876192.9868410765,748825.4474990302,1011657.4775685349
2017-09-28,789901.937572495,662533.0713590033,919970.846157778
2017-09-29,867042.293582827,732177.4459785572,1005037.7909861343
2017-09-30,1055456.7473392424,931409.807533609,1189851.3813444572
2017-10-01,1115808.5473425733,994621.9879640358,1243546.9639703683
2017-10-02,902016.8442847951,771760.4123850197,1026123.8611404407
2017-10-03,857004.2147456866,720591.4249295235,983901.57905731
2017-10-04,881952.5195446045,753465.8258222505,1011546.5311997397
2017-10-05,794308.5238944987,673257.7988533165,919205.8528575589
2017-10-06,869812.8099659624,747733.9628749446,998874.5147096384
2017-10-07,1056347.1232623728,924555.7478493458,1176495.3125216863
2017-10-08,1114623.80671356,998770.1393446964,1240201.626225459
2017-10-09,898619.7293355706,772407.4256339711,1020935.978332238
2017-10-10,851322.0989725358,729632.4717409926,980263.548397201
2017-10-11,873982.3649478988,747601.5653601603,999346.3844916978
2017-10-12,784119.694511498,652139.427830457,909991.17662083
2017-10-13,857547.6168200189,736761.4415295933,989935.6807278482
2017-10-14,1042219.0435876587,916358.0751071369,1170348.4080115631
2017-10-15,1098913.3907026222,969871.2585308066,1225576.9462485213
2017-10-16,881668.2786420833,756392.4090504323,1008318.5595800919
2017-10-17,833523.270658796,717287.7455880513,965521.7817398638
2017-10-18,855771.9204496617,723277.45814336,980907.5439823818
2017-10-19,765963.6734766143,639437.2475121378,890338.8972107023
2017-10-20,839929.268495096,714677.0603413885,965509.2565913654
2017-10-21,1025624.8921393767,895890.7122178633,1152559.8879730545
2017-10-22,1083818.8440026776,957459.4669742235,1208585.0098451304
2017-10-23,868523.2115427747,744549.0940819095,1000887.0044806356
2017-10-24,822738.022771429,695212.1597108108,940421.2734233862
2017-10-25,847704.1445257213,719607.3417793927,972640.322148505
2017-10-26,760906.4535553285,632033.3563329369,894346.8943029098
2017-10-27,838100.8973455637,712945.4610685275,963340.2037933782
2017-10-28,1027160.6558625635,897729.321800511,1157021.5020886105
2017-10-29,1088765.1089964572,953674.3938707984,1213060.287315169
2017-10-30,876834.0467422814,758091.0406582978,1010368.4114410302
2017-10-31,834274.5198201861,711777.2191655235,963631.0913794843
2017-11-01,862236.5222386376,732437.4217554891,974949.7172045137
2017-11-02,778118.9527903845,650346.8890837983,903882.897790803
2017-11-03,857599.3905242106,725876.5069778906,983525.7321111744
2017-11-04,1048482.8141455395,919192.706631194,1171535.5073152732
2017-11-05,1111392.8919401108,988459.1961469484,1239664.8957997272
2017-11-06,900208.2063937586,769533.1033385998,1031522.8110982539
2017-11-07,857810.7458607294,742855.7092682282,989118.7527880735
2017-11-08,885342.7989264473,757829.8452763986,1017550.1005483201
2017-11-09,800213.6538596761,671675.9052442043,925655.4667090819
2017-11-10,878129.6062931581,751306.9497637321,1000045.0543459583
2017-11-11,1066942.387015398,942877.8354042713,1198038.3636332843
2017-11-12,1127339.632932863,999820.622981494,1263048.8215425012
2017-11-13,913279.7767404978,780037.9258091059,1032171.2069654329
